,Date,Hour,RENEWABLES,NUCLEAR,THERMAL,IMPORTS,HYDRO
6790,10/10/18,23,4006,2255,9641,6957,2061
6791,10/10/18,24,4016,2251,8290,6592,1973
6792,10/11/18,1,3793,2245,8718,5588,1727
6793,10/11/18,2,3760,2240,8873,5056,1577
6794,10/11/18,3,2818,2239,9584,4767,1549
6795,10/11/18,4,3542,2238,8815,4669,1551
6796,10/11/18,5,3548,2239,8883,4904,1644
6797,10/11/18,6,3606,2241,9235,5668,1837
6798,10/11/18,7,3663,2244,9722,6887,2033
6799,10/11/18,8,4749,2247,10419,6247,2190
6800,10/11/18,9,7705,2248,9517,4650,1920
6801,10/11/18,10,10254,2247,8167,3613,1610
6802,10/11/18,11,11028,2246,7206,3523,1641
6803,10/11/18,12,10874,2248,7338,3669,1670
6804,10/11/18,13,10736,2251,7369,3193,1769
6805,10/11/18,14,10699,2252,7181,3677,1681
6806,10/11/18,15,10232,2245,8093,3484,1693
6807,10/11/18,16,10107,2239,7598,4521,1731
6808,10/11/18,17,8233,2239,8335,6026,1982
6809,10/11/18,18,4501,2242,10671,7498,2499
6810,10/11/18,19,2553,2245,11863,8590,3197
6811,10/11/18,20,2549,2246,12408,8671,3245
6812,10/11/18,21,2643,2243,12150,8175,2992
6813,10/11/18,22,2992,2243,11553,7566,2515
6814,10/11/18,23,3022,2244,10699,6981,1973
6815,10/11/18,24,3116,2246,9485,6574,1729
6816,10/12/18,1,3131,2248,8988,5962,1863
6817,10/12/18,2,3025,2249,8888,5480,1828
6818,10/12/18,3,1902,2246,9892,5390,1613
6819,10/12/18,4,2651,2246,8896,5370,1606
6820,10/12/18,5,2980,2247,8728,5469,1574
6821,10/12/18,6,3286,2248,8306,6612,1860
6822,10/12/18,7,3204,2248,9469,7125,2076
6823,10/12/18,8,4114,2250,9477,7319,2128
6824,10/12/18,9,6956,2250,8690,5632,1749
6825,10/12/18,10,9496,2245,7255,5013,1521
6826,10/12/18,11,10913,2245,6561,4728,1482
6827,10/12/18,12,11786,2245,6259,4262,1450
6828,10/12/18,13,12085,2244,6241,3938,1523
6829,10/12/18,14,11543,2243,6505,4755,1551
6830,10/12/18,15,11223,2243,6750,5047,1768
6831,10/12/18,16,10493,2240,7674,5175,1919
6832,10/12/18,17,8717,2238,8975,6057,2106
6833,10/12/18,18,4510,2241,10476,8466,2757
6834,10/12/18,19,2378,2241,12100,9151,3036
6835,10/12/18,20,2261,2237,12226,9286,2964
6836,10/12/18,21,2277,2239,11757,8939,2690
6837,10/12/18,22,2282,2242,11046,8723,2229
6838,10/12/18,23,2378,2244,10419,7863,1999
6839,10/12/18,24,2708,2244,9458,7038,1919
6840,10/13/18,1,2740,2246,9473,6004,1711
6841,10/13/18,2,2517,2247,9275,5742,1641
6842,10/13/18,3,1537,2245,10044,5346,1608
6843,10/13/18,4,2362,2241,8650,5494,1632
6844,10/13/18,5,2271,2240,8622,5677,1622
6845,10/13/18,6,2234,2239,8620,6145,1708
6846,10/13/18,7,2211,2236,9136,6434,1968
6847,10/13/18,8,2895,2235,9252,6260,1866
6848,10/13/18,9,5751,2236,7734,5577,1603
6849,10/13/18,10,8438,2236,6183,4424,1538
6850,10/13/18,11,9711,2235,5605,3615,1548
6851,10/13/18,12,10280,2236,4821,3769,1539
6852,10/13/18,13,10787,2235,4749,3328,1603
6853,10/13/18,14,10849,2232,4710,3393,1572
6854,10/13/18,15,10784,2233,5054,3179,1586
6855,10/13/18,16,10560,2233,5273,3355,1680
6856,10/13/18,17,9751,2232,6659,3148,1731
6857,10/13/18,18,6779,2233,7666,5753,2146
6858,10/13/18,19,5139,2232,8888,6941,2640
6859,10/13/18,20,5397,2230,8793,7068,2784
6860,10/13/18,21,5244,2230,8330,7066,2711
6861,10/13/18,22,5165,2230,8259,6423,2524
6862,10/13/18,23,5180,2231,7768,5858,2212
6863,10/13/18,24,5261,2229,6770,5575,1935
6864,10/14/18,1,5247,2228,6504,4968,1808
6865,10/14/18,2,4939,2228,6465,4742,1636
6866,10/14/18,3,3582,2229,7294,4722,1651
6867,10/14/18,4,4360,2229,6290,4944,1623
6868,10/14/18,5,4056,2228,6674,4930,1642
6869,10/14/18,6,3672,2227,6872,5244,1801
6870,10/14/18,7,3394,2228,7265,5706,1877
6871,10/14/18,8,4341,2228,6975,5409,1737
6872,10/14/18,9,7959,2229,5115,4204,1569
6873,10/14/18,10,9619,2231,4388,3503,1554
6874,10/14/18,11,10609,2231,3976,2734,1626
6875,10/14/18,12,11481,2230,3527,2104,1620
6876,10/14/18,13,11582,2231,3632,1709,1623
6877,10/14/18,14,11308,2231,3803,1593,1674
6878,10/14/18,15,11120,2231,3876,1916,1717
6879,10/14/18,16,11330,2230,4407,1809,1660
6880,10/14/18,17,9713,2229,6028,3030,1787
6881,10/14/18,18,5326,2229,8726,5898,2111
6882,10/14/18,19,3311,2229,11045,6488,2803
6883,10/14/18,20,3507,2227,11137,6669,3005
6884,10/14/18,21,3665,2227,10125,6874,2887
6885,10/14/18,22,3558,2227,9705,6734,2303
6886,10/14/18,23,3673,2226,9020,5996,2087
6887,10/14/18,24,3721,2227,8067,5691,1876
6888,10/15/18,1,3985,2227,7513,5301,1589
6889,10/15/18,2,3844,2228,7249,4992,1571
6890,10/15/18,3,2847,2229,7952,4929,1571
6891,10/15/18,4,3709,2229,7007,4934,1567
6892,10/15/18,5,3279,2229,7597,5281,1613
6893,10/15/18,6,3244,2229,8723,5422,1741
6894,10/15/18,7,3249,2230,9607,6411,2044
6895,10/15/18,8,4697,2230,9463,6064,2052
6896,10/15/18,9,8875,2229,7360,4451,1511
6897,10/15/18,10,11099,2228,6700,2509,1489
6898,10/15/18,11,11762,2228,6530,1941,1578
6899,10/15/18,12,11875,2226,6672,1714,1561
6900,10/15/18,13,11418,2226,6586,2297,1549
6901,10/15/18,14,10993,2225,6774,2781,1608
6902,10/15/18,15,10939,2225,7009,2980,1666
6903,10/15/18,16,10565,2225,7916,3243,1673
6904,10/15/18,17,9344,2225,9400,3557,1845
6905,10/15/18,18,4761,2225,12034,5666,2656
6906,10/15/18,19,2219,2225,14972,6080,2981
6907,10/15/18,20,2087,2225,15154,6369,2953
6908,10/15/18,21,2214,2226,13959,6434,2822
6909,10/15/18,22,2288,2227,12864,6355,2221
6910,10/15/18,23,2359,2226,12028,5666,1706
6911,10/15/18,24,2479,2226,10752,5067,1666
6912,10/16/18,1,2330,2226,10557,4535,1684
6913,10/16/18,2,2251,2227,10216,4181,1656
6914,10/16/18,3,1325,2227,10807,3995,1666
6915,10/16/18,4,2208,2227,9686,4021,1699
6916,10/16/18,5,2189,2227,9562,4526,1719
6917,10/16/18,6,2186,2228,10309,4787,2083
6918,10/16/18,7,2239,2228,11409,5478,2304
6919,10/16/18,8,3541,2227,11332,5396,2438
6920,10/16/18,9,7564,2227,8668,4061,2109
6921,10/16/18,10,9005,2227,7544,3677,1647
6922,10/16/18,11,9933,2226,7168,3459,1603
6923,10/16/18,12,10176,2224,6646,3659,1603
6924,10/16/18,13,10448,2223,6883,3166,1644
6925,10/16/18,14,10403,2222,6920,3275,1691
6926,10/16/18,15,10459,2223,7043,3387,1812
6927,10/16/18,16,10084,2223,7944,3602,1874
6928,10/16/18,17,8211,2224,9586,4651,2000
6929,10/16/18,18,4236,2225,12343,6208,2518
6930,10/16/18,19,2227,2225,14331,6987,2873
6931,10/16/18,20,2246,2225,14580,6990,2933
6932,10/16/18,21,2351,2226,13497,7001,2823
6933,10/16/18,22,2408,2227,12473,6756,2450
6934,10/16/18,23,2452,2226,11289,6241,2164
6935,10/16/18,24,2521,2226,9991,5832,1990
6936,10/17/18,1,2361,2227,9840,5234,1616
6937,10/17/18,2,2183,2228,9474,4877,1657
6938,10/17/18,3,1178,2228,10104,5110,1640
6939,10/17/18,4,2050,2227,9239,5015,1623
6940,10/17/18,5,2097,2225,9345,5320,1627
6941,10/17/18,6,2113,2226,9788,5721,1803
6942,10/17/18,7,2129,2226,10951,6361,2256
6943,10/17/18,8,3460,2226,10550,6378,2457
6944,10/17/18,9,7082,2225,9068,4488,1836
6945,10/17/18,10,9275,2225,7305,4170,1595
6946,10/17/18,11,10101,2226,6709,3859,1725
6947,10/17/18,12,10631,2224,6619,3435,1698
6948,10/17/18,13,10509,2222,6592,3597,1666
6949,10/17/18,14,10706,2221,7051,3519,1651
6950,10/17/18,15,10320,2221,7791,3767,1694
6951,10/17/18,16,10258,2221,8743,3605,1779
6952,10/17/18,17,8678,2222,9778,4644,1909
6953,10/17/18,18,4252,2223,12519,6415,2533
6954,10/17/18,19,2094,2223,14475,7052,3076
6955,10/17/18,20,2083,2224,14560,7180,3096
6956,10/17/18,21,2201,2226,13574,7024,3076
6957,10/17/18,22,2285,2226,12592,6770,2626
6958,10/17/18,23,2362,2227,11746,6221,1999
6959,10/17/18,24,2404,2226,10386,5883,1811
6960,10/18/18,1,2390,2223,9342,6052,1640
6961,10/18/18,2,2438,2224,8838,5676,1598
6962,10/18/18,3,1421,2228,9569,5396,1601
6963,10/18/18,4,2263,2230,8600,5268,1664
6964,10/18/18,5,2169,2226,8864,5508,1696
6965,10/18/18,6,2050,2224,9636,5897,2045
6966,10/18/18,7,2130,2225,10825,6817,2251
6967,10/18/18,8,3440,2224,10922,6584,2358
6968,10/18/18,9,7578,2224,8797,4673,1841
6969,10/18/18,10,10138,2223,7027,4229,1569
6970,10/18/18,11,10884,2223,6556,3962,1544
6971,10/18/18,12,11113,2224,6627,3525,1637
6972,10/18/18,13,11262,2222,6705,3455,1599
6973,10/18/18,14,11280,2220,7123,3434,1630
6974,10/18/18,15,11351,2221,7442,3545,1688
6975,10/18/18,16,10965,2221,8244,3820,1802
6976,10/18/18,17,8785,2221,9974,5032,1986
6977,10/18/18,18,4070,2222,12621,6942,2874
6978,10/18/18,19,2055,2222,14278,7618,3312
6979,10/18/18,20,2150,2227,14314,7794,3078
6980,10/18/18,21,2133,2228,13369,7636,3116
6981,10/18/18,22,2169,2228,12709,7444,2393
6982,10/18/18,23,2233,2228,11187,6919,2275
6983,10/18/18,24,2299,2229,10028,6353,2050
6984,10/19/18,1,2360,2230,9828,5789,1633
6985,10/19/18,2,2281,2231,9734,5476,1562
6986,10/19/18,3,1340,2231,10452,5097,1558
6987,10/19/18,4,2350,2229,9099,5212,1561
6988,10/19/18,5,2380,2229,9180,5485,1610
6989,10/19/18,6,2400,2230,9611,5786,1860
6990,10/19/18,7,2461,2228,10903,6056,2368
6991,10/19/18,8,3526,2227,11014,6174,2317
6992,10/19/18,9,7853,2227,9437,3875,1837
6993,10/19/18,10,10859,2226,7611,3028,1655
6994,10/19/18,11,11679,2224,7342,2540,1658
6995,10/19/18,12,11818,2224,7471,2437,1624
6996,10/19/18,13,11916,2224,7426,2470,1636
6997,10/19/18,14,11981,2223,6960,3617,1618
6998,10/19/18,15,11906,2222,7595,3675,1792
6999,10/19/18,16,11854,2221,8506,3531,1886
7000,10/19/18,17,9838,2222,9974,4815,2077
7001,10/19/18,18,4723,2224,12883,6643,2982
7002,10/19/18,19,2348,2225,14673,7007,3539
7003,10/19/18,20,2279,2225,14250,7251,3486
7004,10/19/18,21,2410,2227,13347,7196,3172
7005,10/19/18,22,2367,2228,12716,7056,2568
7006,10/19/18,23,2464,2228,11702,6844,1917
7007,10/19/18,24,2628,2230,10079,6615,1770
7008,10/20/18,1,2613,2227,9483,5630,1988
7009,10/20/18,2,2544,2226,9292,5182,1658
7010,10/20/18,3,1518,2231,10160,4739,1570
7011,10/20/18,4,2252,2232,9292,4463,1592
7012,10/20/18,5,2249,2228,9463,4275,1617
7013,10/20/18,6,2298,2229,9532,4514,1763
7014,10/20/18,7,2351,2228,9722,5044,1926
7015,10/20/18,8,3150,2228,9989,4542,1854
7016,10/20/18,9,7145,2227,7636,3469,1606
7017,10/20/18,10,9425,2226,6498,3109,1517
7018,10/20/18,11,10423,2226,6221,2586,1513
7019,10/20/18,12,11110,2225,6040,2177,1483
7020,10/20/18,13,11325,2226,6241,1859,1542
7021,10/20/18,14,11402,2224,6232,2242,1592
7022,10/20/18,15,11380,2224,6600,2565,1686
7023,10/20/18,16,10803,2224,7628,2968,1801
7024,10/20/18,17,8529,2225,9730,3963,1992
7025,10/20/18,18,3892,2226,12158,5998,2972
7026,10/20/18,19,2090,2227,13833,6656,3237
7027,10/20/18,20,2110,2225,13626,6882,3072
7028,10/20/18,21,2130,2226,12728,6801,3018
7029,10/20/18,22,2246,2228,11981,6717,2463
7030,10/20/18,23,2243,2232,11442,6211,1920
7031,10/20/18,24,2143,2239,10681,5743,1764
7032,10/21/18,1,2120,2239,9359,5993,1730
7033,10/21/18,2,2109,2233,8765,5962,1631
7034,10/21/18,3,1252,2233,9467,5674,1620
7035,10/21/18,4,2189,2238,8476,5308,1609
7036,10/21/18,5,2202,2239,8403,5249,1655
7037,10/21/18,6,2178,2235,8424,5385,1757
7038,10/21/18,7,2170,2235,8585,5806,1837
7039,10/21/18,8,2905,2234,8607,5452,1721
7040,10/21/18,9,6546,2230,7180,3523,1555
7041,10/21/18,10,8946,2227,5541,3182,1513
7042,10/21/18,11,9982,2224,5223,2654,1510
7043,10/21/18,12,10373,2229,5119,2266,1514
7044,10/21/18,13,10353,2234,4934,2465,1513
7045,10/21/18,14,10883,2246,4982,2418,1507
7046,10/21/18,15,10952,2249,5750,2207,1523
7047,10/21/18,16,10672,2250,6611,2504,1623
7048,10/21/18,17,8585,2244,8044,4048,1796
7049,10/21/18,18,4125,2241,11690,5249,2697
7050,10/21/18,19,3122,2239,12438,6381,3181
7051,10/21/18,20,3517,2234,12092,6651,3112
7052,10/21/18,21,3808,2240,11303,6499,2827
7053,10/21/18,22,3721,2239,10437,6366,2534
7054,10/21/18,23,3470,2234,9639,6519,1796
7055,10/21/18,24,3383,2239,8922,5688,1704
7056,10/22/18,1,3393,2244,8520,5322,1611
7057,10/22/18,2,3598,2249,7827,5123,1569
7058,10/22/18,3,3035,2250,8336,4651,1564
7059,10/22/18,4,4006,2249,7129,4608,1668
7060,10/22/18,5,3777,2248,7678,4742,1596
7061,10/22/18,6,3573,2243,8657,4867,1865
7062,10/22/18,7,3191,2249,9713,5745,2778
7063,10/22/18,8,3456,2254,10453,6255,2815
7064,10/22/18,9,7209,2254,9074,4398,2397
7065,10/22/18,10,9655,2254,7290,3673,2202
7066,10/22/18,11,10273,2243,7030,3064,2236
7067,10/22/18,12,10831,2238,6940,2473,2094
7068,10/22/18,13,10894,2239,6969,2256,2155
7069,10/22/18,14,10594,2244,7239,2846,2193
7070,10/22/18,15,10383,2251,8067,2939,2227
7071,10/22/18,16,9626,2255,8807,3669,2325
7072,10/22/18,17,7206,2257,10566,4772,2609
7073,10/22/18,18,3665,2258,13308,5876,2885
7074,10/22/18,19,2975,2258,14121,6858,3016
7075,10/22/18,20,3693,2254,13480,7028,2834
7076,10/22/18,21,3808,2255,12191,6954,3000
7077,10/22/18,22,3585,2256,11184,6953,2644
7078,10/22/18,23,3629,2255,10291,6107,2426
7079,10/22/18,24,3656,2254,9455,5561,1992
7080,10/23/18,1,3564,2250,8479,5107,2341
7081,10/23/18,2,3467,2251,7946,5019,2239
7082,10/23/18,3,2570,2254,8660,4707,2159
7083,10/23/18,4,3557,2256,7581,4615,2158
7084,10/23/18,5,3432,2259,7830,4938,2180
7085,10/23/18,6,3290,2260,9054,5065,2384
7086,10/23/18,7,3320,2261,10538,5543,2805
7087,10/23/18,8,3760,2264,11027,5941,2972
7088,10/23/18,9,7146,2264,10009,4143,2339
7089,10/23/18,10,10020,2262,7571,3445,2139
7090,10/23/18,11,10655,2260,6770,3284,2099
7091,10/23/18,12,11021,2259,6736,3227,1950
7092,10/23/18,13,11481,2254,6553,2823,2161
7093,10/23/18,14,11229,2249,6880,3062,2283
7094,10/23/18,15,10873,2248,7888,3172,2094
7095,10/23/18,16,10590,2251,8910,3125,1967
7096,10/23/18,17,8290,2253,10477,4363,2274
7097,10/23/18,18,4473,2259,13102,5932,2686
7098,10/23/18,19,3807,2262,14008,6690,2721
7099,10/23/18,20,4249,2264,13235,6991,2684
7100,10/23/18,21,4061,2265,12369,6927,2848
7101,10/23/18,22,4030,2265,11128,6785,2727
7102,10/23/18,23,3945,2265,9922,6234,2507
7103,10/23/18,24,3603,2264,8892,6037,2249
7104,10/24/18,1,3058,2263,8246,6257,2102
7105,10/24/18,2,2761,2262,7653,6392,2011
7106,10/24/18,3,1719,2263,8447,6199,1932
7107,10/24/18,4,2870,2263,7381,5889,1927
7108,10/24/18,5,3710,2259,7364,5538,1900
7109,10/24/18,6,3820,2261,8465,5538,2097
7110,10/24/18,7,3223,2263,10285,6281,2546
7111,10/24/18,8,3547,2264,10965,6550,2642
7112,10/24/18,9,7366,2263,9434,4889,1988
7113,10/24/18,10,10054,2263,7610,3577,1974
7114,10/24/18,11,10822,2258,7538,2648,1962
7115,10/24/18,12,10965,2255,7518,2541,1929
7116,10/24/18,13,10781,2255,7618,2808,1920
7117,10/24/18,14,10813,2256,8082,2911,1958
7118,10/24/18,15,10798,2254,8458,3120,2025
7119,10/24/18,16,10391,2254,8954,3800,2062
7120,10/24/18,17,8323,2255,10950,4491,2171
7121,10/24/18,18,4501,2256,13244,6073,2867
7122,10/24/18,19,3902,2259,14124,6797,2894
7123,10/24/18,20,4500,2263,13549,6861,2790
7124,10/24/18,21,4202,2264,13240,6594,2513
7125,10/24/18,22,4283,2263,11669,6693,2290
7126,10/24/18,23,4211,2263,10347,6396,1941
7127,10/24/18,24,3786,2259,9245,6269,1734
7128,10/25/18,1,3221,2254,8056,6962,1716
7129,10/25/18,2,2731,2252,7601,7186,1680
7130,10/25/18,3,1654,2253,8139,7323,1671
7131,10/25/18,4,2995,2255,6818,7134,1667
7132,10/25/18,5,3325,2258,7204,6794,1669
7133,10/25/18,6,3441,2260,8417,6613,1862
7134,10/25/18,7,3402,2261,9596,7405,2300
7135,10/25/18,8,3678,2262,10409,7852,2257
7136,10/25/18,9,6753,2262,9346,6251,1821
7137,10/25/18,10,9397,2262,8152,4539,1801
7138,10/25/18,11,10019,2262,7891,3805,1766
7139,10/25/18,12,10602,2259,7511,3788,1711
7140,10/25/18,13,10632,2253,7530,3862,1830
7141,10/25/18,14,10914,2249,7521,4103,1823
7142,10/25/18,15,10477,2247,8121,4467,1835
7143,10/25/18,16,10169,2248,8989,4662,1886
7144,10/25/18,17,7593,2254,11149,5732,1947
7145,10/25/18,18,3246,2261,13606,6932,3175
7146,10/25/18,19,2133,2263,14795,7902,2987
7147,10/25/18,20,2306,2264,14312,8071,3042
7148,10/25/18,21,2499,2263,13746,7697,2657
7149,10/25/18,22,2493,2256,12577,7782,2254
7150,10/25/18,23,2386,2254,11183,7482,2040
7151,10/25/18,24,2213,2247,9539,7649,1845
7152,10/26/18,1,2161,2249,9123,7185,1628
7153,10/26/18,2,2120,2246,8609,6883,1593
7154,10/26/18,3,1018,2245,9421,6616,1603
7155,10/26/18,4,1868,2251,8654,6292,1627
7156,10/26/18,5,1824,2253,8805,6574,1632
7157,10/26/18,6,1813,2254,9514,6998,1785
7158,10/26/18,7,1857,2257,10474,7825,2216
7159,10/26/18,8,2663,2260,10884,7849,2229
7160,10/26/18,9,6660,2261,9320,5702,1798
7161,10/26/18,10,9085,2262,8032,4444,1754
7162,10/26/18,11,10035,2259,7681,4097,1715
7163,10/26/18,12,10378,2251,7608,3837,1788
7164,10/26/18,13,10639,2245,7627,3810,1762
7165,10/26/18,14,10881,2241,8054,3853,1724
7166,10/26/18,15,10612,2239,8279,4724,1840
7167,10/26/18,16,10160,2239,8960,5272,1824
7168,10/26/18,17,7559,2239,10843,6478,2089
7169,10/26/18,18,3311,2246,13283,7904,2803
7170,10/26/18,19,1938,2252,13762,8509,3484
7171,10/26/18,20,1964,2257,13328,8798,2977
7172,10/26/18,21,2008,2258,12896,8606,2577
7173,10/26/18,22,2028,2244,11885,8650,2219
7174,10/26/18,23,2207,2242,10775,8177,2122
7175,10/26/18,24,2378,2245,9444,7904,1902
7176,10/27/18,1,2353,2240,8797,7719,1715
7177,10/27/18,2,2337,2239,8316,7382,1606
7178,10/27/18,3,1269,2238,9059,6988,1626
7179,10/27/18,4,2146,2240,8109,6662,1655
7180,10/27/18,5,2151,2247,8433,6280,1677
7181,10/27/18,6,2062,2249,8714,6337,1888
7182,10/27/18,7,2103,2250,8742,6793,1993
7183,10/27/18,8,2823,2253,8660,6948,1802
7184,10/27/18,9,6163,2253,7363,5396,1707
7185,10/27/18,10,8476,2250,6093,4692,1646
7186,10/27/18,11,9078,2250,5933,4345,1656
7187,10/27/18,12,9368,2248,5839,4284,1637
7188,10/27/18,13,9628,2246,5981,4231,1623
7189,10/27/18,14,9802,2243,6295,4200,1676
7190,10/27/18,15,10330,2239,6678,4174,1706
7191,10/27/18,16,10321,2239,7279,4364,1756
7192,10/27/18,17,8229,2235,9006,5535,1820
7193,10/27/18,18,4112,2242,11504,7245,2384
7194,10/27/18,19,3376,2242,12042,7887,2691
7195,10/27/18,20,3647,2244,11215,8335,2469
7196,10/27/18,21,3865,2250,10275,8354,2151
7197,10/27/18,22,3963,2254,9837,7557,2040
7198,10/27/18,23,3906,2256,9254,6764,2057
7199,10/27/18,24,3627,2251,8658,6346,1782
7200,10/28/18,1,3692,2241,7559,6252,1735
7201,10/28/18,2,3553,2242,7022,6125,1631
7202,10/28/18,3,2553,2243,7578,5998,1645
7203,10/28/18,4,3449,2244,6181,6223,1742
7204,10/28/18,5,3467,2245,6249,6136,1758
7205,10/28/18,6,3381,2244,6382,6251,1837
7206,10/28/18,7,3629,2243,6239,6426,1970
7207,10/28/18,8,4296,2243,6300,6331,1917
7208,10/28/18,9,7480,2244,4943,5002,1687
7209,10/28/18,10,9125,2245,4663,3755,1629
7210,10/28/18,11,9931,2247,4666,2948,1636
7211,10/28/18,12,10549,2251,4567,2754,1680
7212,10/28/18,13,10347,2252,4963,2696,1695
7213,10/28/18,14,10347,2251,5267,3015,1694
7214,10/28/18,15,10505,2250,5424,3506,1677
7215,10/28/18,16,9957,2249,6226,4031,1722
7216,10/28/18,17,7645,2248,7896,5117,1838
7217,10/28/18,18,5216,2250,10142,5736,2431
7218,10/28/18,19,4677,2252,10891,6785,2735
7219,10/28/18,20,4627,2255,10513,7265,2671
7220,10/28/18,21,4843,2257,10029,6916,2369
7221,10/28/18,22,4865,2258,9180,6549,2268
7222,10/28/18,23,4803,2256,8252,6245,2019
7223,10/28/18,24,5057,2255,6695,5968,1892
7224,10/29/18,1,5032,2256,5961,5894,1637
7225,10/29/18,2,5324,2258,5185,5645,1589
7226,10/29/18,3,4283,2259,5866,5597,1605
7227,10/29/18,4,4915,2259,4980,5863,1602
7228,10/29/18,5,4947,2259,5487,5836,1641
7229,10/29/18,6,4885,2259,6506,6186,1757
7230,10/29/18,7,4411,2259,8242,6819,2275
7231,10/29/18,8,4596,2260,8701,7836,2243
7232,10/29/18,9,7469,2261,7626,6489,1796
7233,10/29/18,10,10428,2260,6066,5426,1630
7234,10/29/18,11,11359,2259,5564,4889,1588
7235,10/29/18,12,11350,2258,5745,4568,1586
7236,10/29/18,13,11529,2258,5824,4385,1601
7237,10/29/18,14,12150,2257,5522,4580,1564
7238,10/29/18,15,12309,2254,5607,4575,1630
7239,10/29/18,16,11347,2253,6406,5013,1710
7240,10/29/18,17,8939,2254,7904,6197,1819
7241,10/29/18,18,5674,2256,9985,7727,2335
7242,10/29/18,19,4600,2256,11125,8524,2913
7243,10/29/18,20,4416,2255,11102,8713,2722
7244,10/29/18,21,4669,2256,10365,8354,2508
7245,10/29/18,22,4972,2256,9355,7924,2105
7246,10/29/18,23,4903,2256,8541,7128,1873
7247,10/29/18,24,4696,2258,7685,6659,1680
7248,10/30/18,1,4717,2258,7082,6134,1514
7249,10/30/18,2,4853,2259,6293,5935,1529
7250,10/30/18,3,3810,2260,7103,5657,1525
7251,10/30/18,4,4693,2260,6320,5457,1483
7252,10/30/18,5,4917,2260,6324,5629,1500
7253,10/30/18,6,5055,2260,7567,5466,1661
7254,10/30/18,7,5057,2260,9300,5841,2017
7255,10/30/18,8,5302,2260,10103,6093,2271
7256,10/30/18,9,8376,2261,8505,5008,1697
7257,10/30/18,10,10747,2261,6711,4310,1521
7258,10/30/18,11,11701,2261,6360,3792,1564
7259,10/30/18,12,11491,2260,6313,3728,1590
7260,10/30/18,13,11219,2260,6048,4099,1629
7261,10/30/18,14,11148,2259,5990,4480,1625
7262,10/30/18,15,11100,2258,6154,4480,1588
7263,10/30/18,16,10747,2258,6892,4581,1695
7264,10/30/18,17,8364,2258,8792,5628,1847
7265,10/30/18,18,4043,2258,11736,7239,2310
7266,10/30/18,19,3033,2259,13245,7664,2790
7267,10/30/18,20,2704,2258,13306,8081,2525
7268,10/30/18,21,2469,2257,12941,8079,2267
7269,10/30/18,22,2555,2257,12107,7506,2158
7270,10/30/18,23,2624,2261,10515,7002,2154
7271,10/30/18,24,2729,2261,9082,7075,1741
7272,10/31/18,1,2715,2260,8286,6968,1545
7273,10/31/18,2,2695,2259,7886,6506,1605
7274,10/31/18,3,1703,2260,8576,6346,1525
7275,10/31/18,4,2901,2261,7377,6153,1511
7276,10/31/18,5,2791,2260,7735,6319,1580
7277,10/31/18,6,2722,2260,8546,6667,1908
7278,10/31/18,7,2748,2261,9994,7377,2234
7279,10/31/18,8,3390,2262,10206,7874,2303
7280,10/31/18,9,6849,2260,8626,6264,1722
7281,10/31/18,10,9564,2259,6748,5482,1368
7282,10/31/18,11,10842,2260,6160,4665,1350
7283,10/31/18,12,11223,2259,6019,4295,1491
7284,10/31/18,13,11038,2259,6003,4445,1529
7285,10/31/18,14,10811,2259,6105,5130,1503
7286,10/31/18,15,10394,2259,6405,5548,1498
7287,10/31/18,16,9390,2258,7332,6052,1584
7288,10/31/18,17,6586,2258,9608,6768,1999
7289,10/31/18,18,2828,2260,12094,8190,2175
7290,10/31/18,19,2035,2262,12574,8844,2460
7291,10/31/18,20,2048,2261,11888,8985,2366
7292,10/31/18,21,1948,2259,11543,8933,2151
7293,10/31/18,22,1918,2258,10917,8629,2121
7294,10/31/18,23,2055,2258,9947,7981,1940
7295,10/31/18,24,2331,2258,8697,7703,1716
7296,11/01/18,1,2366,2258,7807,7952,1467
7297,11/01/18,2,2321,2260,7604,7471,1414
7298,11/01/18,3,1441,2261,7971,7440,1433
7299,11/01/18,4,2354,2262,6969,7321,1445
7300,11/01/18,5,2307,2262,7251,7462,1440
7301,11/01/18,6,2397,2262,7874,7537,1719
7302,11/01/18,7,2352,2263,9189,8486,1918
7303,11/01/18,8,2734,2262,9828,8655,2217
7304,11/01/18,9,6234,2261,8516,6851,1842
7305,11/01/18,10,9171,2260,7038,5482,1604
7306,11/01/18,11,10063,2258,6622,4964,1565
7307,11/01/18,12,9868,2256,6925,4895,1526
7308,11/01/18,13,9412,2256,7298,5093,1595
7309,11/01/18,14,9314,2256,7370,5678,1585
7310,11/01/18,15,8969,2257,8033,6040,1609
7311,11/01/18,16,8077,2256,8708,6908,1696
7312,11/01/18,17,5513,2256,10553,7830,2042
7313,11/01/18,18,2585,2257,12660,8609,2553
7314,11/01/18,19,1990,2259,14025,8751,2649
7315,11/01/18,20,2033,2257,13469,9025,2554
7316,11/01/18,21,1974,2256,12749,8902,2345
7317,11/01/18,22,1920,2254,11698,8706,2090
7318,11/01/18,23,1937,2256,10221,8284,1989
7319,11/01/18,24,1933,2256,8976,8012,1833
7320,11/02/18,1,1955,2256,8395,7672,1672
